video_id,title,human_label,promise_text,transcript_path,summary_path,speech_coverage_percent,semantic_divergence,summary_source,usable_for_training,hook_promise_source,hook_ocr_usable,from_spike
wew_9JmdfCQ,পঙ্গু হয়েও যারা পৃথিবীর অবিশ্বাস্য কাজ গুলো করে দেখিয়েছে। যা সাহস জাগবে আপনারও। 5 Disability Man,clickbait,পঙ্গু হয়েও যারা পৃথিবীর অবিশ্বাস্য কাজ গুলো করে দেখিয়েছে। যা সাহস জাগবে আপনারও। 5 Disability Man,data/transcripts/wew_9JmdfCQ\raw_transcript.txt,data/transcripts/wew_9JmdfCQ\summary.txt,85.04,0.2559104561805725,gemini,True,title,False,False
H6AkEjZ_eZ0,দেখুন অবিশ্বাস্য এক বাচ্চা উৎপাদনের কারখানা। কিভাবে বাচ্ছা জন্ম দেওয়া হয় জানলে বিশ্বাস করতে কস্ট হবে,clickbait,দেখুন অবিশ্বাস্য এক বাচ্চা উৎপাদনের কারখানা। কিভাবে বাচ্ছা জন্ম দেওয়া হয় জানলে বিশ্বাস করতে কস্ট হবে,data/transcripts/H6AkEjZ_eZ0\raw_transcript.txt,data/transcripts/H6AkEjZ_eZ0\summary.txt,88.78,0.220513105392456,gemini,True,title,False,False
FNcDRZDvFkM,কঠিন এক ব্যাংক ডাকাতির বাস্তব ঘটনা! যা পুরো বিশ্বে আলোড়ন সৃষ্টি হয়ে গিয়েছিল। Bank Robbery Story,clickbait,কঠিন এক ব্যাংক ডাকাতির বাস্তব ঘটনা! যা পুরো বিশ্বে আলোড়ন সৃষ্টি হয়ে গিয়েছিল। Bank Robbery Story,data/transcripts/FNcDRZDvFkM\raw_transcript.txt,data/transcripts/FNcDRZDvFkM\summary.txt,85.83,0.3492666482925415,gemini,True,title,False,False
jSruce0FO9w,ব্রেকিং নিউজ! বুকভরা কষ্ট নিয়ে দেশ ছাড়লেন আজহারী হুজুর। কাঁদল লক্ষ লক্ষ মানুষ। Mizanur Rahman Azhari,clickbait,ব্রেকিং নিউজ! বুকভরা কষ্ট নিয়ে দেশ ছাড়লেন আজহারী হুজুর। কাঁদল লক্ষ লক্ষ মানুষ। Mizanur Rahman Azhari,data/transcripts/jSruce0FO9w\raw_transcript.txt,data/transcripts/jSruce0FO9w\summary.txt,95.2,0.3465346097946167,gemini,True,title,False,False
Xr68UbFfqBg,এবারের বাজেটে যেসব খাতে সবচেয়ে বেশি গুরুত্ব দেয়া হয়েছে... ।। Budget 2021-22,non_clickbait,"এবারের বাজেটে যেসব খাতে সবচেয়ে বেশি গুরুত্ব দেয়া হয়েছে... ।। Budget 2021-22
যজেৌট 303{883 রােয",data/transcripts/Xr68UbFfqBg\raw_transcript.txt,data/transcripts/Xr68UbFfqBg\summary.txt,83.44,0.4323623776435852,gemini,True,title+ocr,True,False
8uzERn8mwbs,"সড়কে রিকশার দাপট, বেড়েছে মানুষ ও অন্যান্য গাড়ি চলাচল || [7th Day Lockdown]",non_clickbait,"সড়কে রিকশার দাপট, বেড়েছে মানুষ ও অন্যান্য গাড়ি চলাচল || [7th Day Lockdown]",data/transcripts/8uzERn8mwbs\raw_transcript.txt,data/transcripts/8uzERn8mwbs\summary.txt,83.03,0.3882105350494385,gemini,True,title,False,False
l021Hw9Hb_o,ভারতে পাচার হওয়া এক হাজার নারীকে দেশে ফিরিয়ে আনা হবে || Benazir Ahmed,non_clickbait,ভারতে পাচার হওয়া এক হাজার নারীকে দেশে ফিরিয়ে আনা হবে || Benazir Ahmed,data/transcripts/l021Hw9Hb_o\raw_transcript.txt,data/transcripts/l021Hw9Hb_o\summary.txt,80.57,0.4415055513381958,gemini,True,title,False,False
_2wNr-ZDJTo,জার্মানির পশ্চিমাঞ্চলে বন্যা ও ভূমিধসে ৮ জনের মৃত্যু || Flood at German,non_clickbait,জার্মানির পশ্চিমাঞ্চলে বন্যা ও ভূমিধসে ৮ জনের মৃত্যু || Flood at German,data/transcripts/_2wNr-ZDJTo\raw_transcript.txt,data/transcripts/_2wNr-ZDJTo\summary.txt,65.92,0.3103302121162414,gemini,True,title,False,False
EbGfP8kKFRY,২৫ ঘন্টা ৫০ মিনিটে এভারেস্টের চূড়ায় উঠলেন সাং || #Everest Climber,non_clickbait,২৫ ঘন্টা ৫০ মিনিটে এভারেস্টের চূড়ায় উঠলেন সাং || #Everest Climber,data/transcripts/EbGfP8kKFRY\raw_transcript.txt,data/transcripts/EbGfP8kKFRY\summary.txt,71.45,0.4370635151863098,gemini,True,title,False,False
VpI5RHbBwY0,এইমাত্র! নওগাঁয় দোকান বন্ধ করতে বলায় ২ পুলিশকে পিটিয়ে এলাকা ছাড়া করলো দোকানদার। সাহস দেখে অবাক সবাই,clickbait,এইমাত্র! নওগাঁয় দোকান বন্ধ করতে বলায় ২ পুলিশকে পিটিয়ে এলাকা ছাড়া করলো দোকানদার। সাহস দেখে অবাক সবাই,data/transcripts/VpI5RHbBwY0\raw_transcript.txt,data/transcripts/VpI5RHbBwY0\summary.txt,97.56,0.3806539177894592,gemini,True,title,False,False
EyecBMONvQ8,এবার সব ফাঁস! দেখুন কতদিন ঠিকবে পদ্মা সেতু? কত কোটি টাকা খরচ হয়েছে পদ্মায়?। Padma Bridge,clickbait,এবার সব ফাঁস! দেখুন কতদিন ঠিকবে পদ্মা সেতু? কত কোটি টাকা খরচ হয়েছে পদ্মায়?। Padma Bridge,data/transcripts/EyecBMONvQ8\raw_transcript.txt,data/transcripts/EyecBMONvQ8\summary.txt,92.23,0.4421071410179138,gemini,True,title,False,False
3ssjVz2_xEs,পুরো দুবাই যেন খালেদা জিয়ার । দুবাইয়ে এত টাকার মালিক কিভাবে খালেদা জিয়া ??,clickbait,পুরো দুবাই যেন খালেদা জিয়ার । দুবাইয়ে এত টাকার মালিক কিভাবে খালেদা জিয়া ??,data/transcripts/3ssjVz2_xEs\raw_transcript.txt,data/transcripts/3ssjVz2_xEs\summary.txt,78.97,0.4012812972068786,gemini,True,title,False,False
k_NKt0yY0AY,দেশে করোনা পরিস্থিতির মধ্যেও নির্বাচনের প্রাসঙ্গিকতা ।। Election at Corona time,non_clickbait,দেশে করোনা পরিস্থিতির মধ্যেও নির্বাচনের প্রাসঙ্গিকতা ।। Election at Corona time,data/transcripts/k_NKt0yY0AY\raw_transcript.txt,data/transcripts/k_NKt0yY0AY\summary.txt,83.66,0.2360516190528869,gemini,True,title,False,False
pIYWWUyRSAU,করোনার নমুনা পরীক্ষার ফল পেতে ভোগান্তি || Jessore sample Collection,non_clickbait,করোনার নমুনা পরীক্ষার ফল পেতে ভোগান্তি || Jessore sample Collection,data/transcripts/pIYWWUyRSAU\raw_transcript.txt,data/transcripts/pIYWWUyRSAU\summary.txt,80.39,0.4495339393615722,gemini,True,title,False,False
03LPFO-vdgY,কাপুরুষ! হেডাম নাই পাওয়ার নাই! তো প্রেম করতে আসছিস কেন? এক নষ্ট প্রেমের বাস্তব ঘটনা। Sad Love Story,clickbait,কাপুরুষ! হেডাম নাই পাওয়ার নাই! তো প্রেম করতে আসছিস কেন? এক নষ্ট প্রেমের বাস্তব ঘটনা। Sad Love Story,data/transcripts/03LPFO-vdgY\raw_transcript.txt,data/transcripts/03LPFO-vdgY\summary.txt,89.88,0.3742125630378723,gemini,True,title,False,False
kRuAmhss8ro,"এক সময়ের দাপুটে আ,লীগ নেতা এখন চা বিক্রি করে পেঠ চালায়। থাকে রাস্তায় রাস্তায়। Awami League",clickbait,"এক সময়ের দাপুটে আ,লীগ নেতা এখন চা বিক্রি করে পেঠ চালায়। থাকে রাস্তায় রাস্তায়। Awami League",data/transcripts/kRuAmhss8ro\raw_transcript.txt,data/transcripts/kRuAmhss8ro\summary.txt,95.69,0.2843998670578003,gemini,True,title,False,False
C1ztBn7nzdQ,দুই দিনে প্রায় ১৮০০ চীনা নাগরিক নিয়েছেন সিনোফার্মের টিকা || [China vaccine],non_clickbait,দুই দিনে প্রায় ১৮০০ চীনা নাগরিক নিয়েছেন সিনোফার্মের টিকা || [China vaccine],data/transcripts/C1ztBn7nzdQ\raw_transcript.txt,data/transcripts/C1ztBn7nzdQ\summary.txt,82.45,0.4090238213539123,gemini,True,title,False,False
4ZTkcBuVEmA,সাবাস জনগন! ধাওয়া খেয়ে পালালেন এমপি। এমপিকে দেখেই সবাই বৃষ্টির মত ঢিল মারলেন কারন জানলে অবাক হবেন,clickbait,সাবাস জনগন! ধাওয়া খেয়ে পালালেন এমপি। এমপিকে দেখেই সবাই বৃষ্টির মত ঢিল মারলেন কারন জানলে অবাক হবেন,data/transcripts/4ZTkcBuVEmA\raw_transcript.txt,data/transcripts/4ZTkcBuVEmA\summary.txt,95.72,0.4303358197212219,gemini,True,title,False,False
h811CLQowuI,হাটে এসে খরচের টাকাও উঠছে না চামড়া ব্যবসায়ীদের || #Jessore leather market,non_clickbait,হাটে এসে খরচের টাকাও উঠছে না চামড়া ব্যবসায়ীদের || #Jessore leather market,data/transcripts/h811CLQowuI\raw_transcript.txt,data/transcripts/h811CLQowuI\summary.txt,84.28,0.4454608559608459,gemini,True,title,False,False
FTjzdF96xo0,সোনার টয়লেট ব্যবহার এরদোগান!! যা নিয়ে তুরস্কে তোলপাড়। কিন্তু এরপর এরদোগান যে ঘোষনা দিলেন তা ভয়াবহ,clickbait,সোনার টয়লেট ব্যবহার এরদোগান!! যা নিয়ে তুরস্কে তোলপাড়। কিন্তু এরপর এরদোগান যে ঘোষনা দিলেন তা ভয়াবহ,data/transcripts/FTjzdF96xo0\raw_transcript.txt,data/transcripts/FTjzdF96xo0\summary.txt,87.08,0.1908200979232788,gemini,True,title,False,False
-K8VY-ZAv8I,পৃথিবীর বায়ুমণ্ডলে কার্বন ডাই অক্সাইডের মাত্রা সর্বোচ্চ || Highest CO2,non_clickbait,পৃথিবীর বায়ুমণ্ডলে কার্বন ডাই অক্সাইডের মাত্রা সর্বোচ্চ || Highest CO2,data/transcripts/-K8VY-ZAv8I\raw_transcript.txt,data/transcripts/-K8VY-ZAv8I\summary.txt,73.58,0.2735495567321777,gemini,True,title,False,False
47XPBW8RTEg,আলহামদুলিল্লাহ! আব্বাসী হুজুরের সাথে যোগ দিলেন আজহারী হুজুর। ও মুখ খুললেন নাস্তিকদের নিয়ে‍‍‍ও,clickbait,আলহামদুলিল্লাহ! আব্বাসী হুজুরের সাথে যোগ দিলেন আজহারী হুজুর। ও মুখ খুললেন নাস্তিকদের নিয়ে‍‍‍ও,data/transcripts/47XPBW8RTEg\raw_transcript.txt,data/transcripts/47XPBW8RTEg\summary.txt,95.57,0.2784409523010254,gemini,True,title,False,False
eoqOYRl5qV8,একটি মেয়ের সাথে ঘটে যাওয়া ভয়াবহ এক রাতের বাস্তব ঘটনা। যে ঘটনা কাদিয়েছে লক্ষ লক্ষ মানুষকে,clickbait,একটি মেয়ের সাথে ঘটে যাওয়া ভয়াবহ এক রাতের বাস্তব ঘটনা। যে ঘটনা কাদিয়েছে লক্ষ লক্ষ মানুষকে,data/transcripts/eoqOYRl5qV8\raw_transcript.txt,data/transcripts/eoqOYRl5qV8\summary.txt,82.89,0.2584880590438843,gemini,True,title,False,False
YfuuVnJdxXQ,আমেরিকা থেকে ছুটে এসে ডাক্তার দম্পতি উদারতা! বাংলাদেশের সবাইকে বিশাল এক লজ্জায় ফেলে দিলেন তারা,clickbait,আমেরিকা থেকে ছুটে এসে ডাক্তার দম্পতি উদারতা! বাংলাদেশের সবাইকে বিশাল এক লজ্জায় ফেলে দিলেন তারা,data/transcripts/YfuuVnJdxXQ\raw_transcript.txt,data/transcripts/YfuuVnJdxXQ\summary.txt,95.77,0.4420824646949768,gemini,True,title,False,False
Y-saly0aWUU,সারাদেশে লকডাউন শুরু || আজ থেকে যা যা বন্ধ থাকবে || আজকের লকডাউন খবর বাংলাদেশ || Lockdown News Bd,non_clickbait,সারাদেশে লকডাউন শুরু || আজ থেকে যা যা বন্ধ থাকবে || আজকের লকডাউন খবর বাংলাদেশ || Lockdown News Bd,data/transcripts/Y-saly0aWUU\raw_transcript.txt,data/transcripts/Y-saly0aWUU\summary.txt,95.05,0.571250855922699,gemini,True,title,False,False
6oLHs5Pleag,ঢাকায় ঢুকতে শুরু করেছে বিএনপির নেতাকর্মীরা।,clickbait,ঢাকায় ঢুকতে শুরু করেছে বিএনপির নেতাকর্মীরা।,data/transcripts/6oLHs5Pleag\raw_transcript.txt,data/transcripts/6oLHs5Pleag\summary.txt,88.43,0.3505157828330993,gemini,True,title,False,False
6Mzd8N6CYk4,এবারের বর্ষায়ও জলাবদ্ধতা পিছু ছাড়ছে না নগরবাসীর || #Water Logging,non_clickbait,"এবারের বর্ষায়ও জলাবদ্ধতা পিছু ছাড়ছে না নগরবাসীর || #Water Logging
মং৬3 নাস ;",data/transcripts/6Mzd8N6CYk4\raw_transcript.txt,data/transcripts/6Mzd8N6CYk4\summary.txt,83.46,0.4394803047180176,gemini,True,title+ocr,True,False
3r-bTvGP8Ec,আইসোলেশন মানছে না অনেক করোনা রোগী || Rajshahi Crorona spread,non_clickbait,আইসোলেশন মানছে না অনেক করোনা রোগী || Rajshahi Crorona spread,data/transcripts/3r-bTvGP8Ec\raw_transcript.txt,data/transcripts/3r-bTvGP8Ec\summary.txt,81.98,0.5540431141853333,gemini,True,title,False,False
DtrchNzZyNI,ফেনসিডিলের বিকল্প হিসেবে দেশে ব্যবহার হচ্ছে নতুন মাদক স্কাফ ।। New Drugs Eskuf,non_clickbait,ফেনসিডিলের বিকল্প হিসেবে দেশে ব্যবহার হচ্ছে নতুন মাদক স্কাফ ।। New Drugs Eskuf,data/transcripts/DtrchNzZyNI\raw_transcript.txt,data/transcripts/DtrchNzZyNI\summary.txt,85.38,0.2728193402290344,gemini,True,title,False,False
O98slbMIzsQ,দেখুন অন্ধভাবে ভালোবাসার জন্য! এক ছেলের নির্মম করুন পরিণতি। যা কাঁদিয়েছে গোটা দুনিয়াকে,clickbait,দেখুন অন্ধভাবে ভালোবাসার জন্য! এক ছেলের নির্মম করুন পরিণতি। যা কাঁদিয়েছে গোটা দুনিয়াকে,data/transcripts/O98slbMIzsQ\raw_transcript.txt,data/transcripts/O98slbMIzsQ\summary.txt,85.5,0.3068430423736572,gemini,True,title,False,False
QHfckzXrL6g,লঞ্চে একেবারেই মানা হচ্ছে না স্বাস্থ্যবিধি ।।Train Ticket,non_clickbait,লঞ্চে একেবারেই মানা হচ্ছে না স্বাস্থ্যবিধি ।।Train Ticket,data/transcripts/QHfckzXrL6g\raw_transcript.txt,data/transcripts/QHfckzXrL6g\summary.txt,57.12,0.2471106052398681,gemini,True,title,False,False
6NqM-LrlGM8,বাংলাদেশের ইতিহাসের সবচেয়ে বেশি দামে বিক্রি হল কুরবানির গরু বস। কত বিক্রি হল জানলে মাথায় হাত দিবেন,clickbait,বাংলাদেশের ইতিহাসের সবচেয়ে বেশি দামে বিক্রি হল কুরবানির গরু বস। কত বিক্রি হল জানলে মাথায় হাত দিবেন,data/transcripts/6NqM-LrlGM8\raw_transcript.txt,data/transcripts/6NqM-LrlGM8\summary.txt,95.9,0.370021104812622,gemini,True,title,False,False
menFbkMX4oI,ভোলার চরফ্যাশনের ঢালচর ইউনিয়ন নদীগর্ভে ৮০ ভাগই বিলীন || [Bhola Chor Fasion ],non_clickbait,"ভোলার চরফ্যাশনের ঢালচর ইউনিয়ন নদীগর্ভে ৮০ ভাগই বিলীন || [Bhola Chor Fasion ]
190[ লাইনে দড়িয়ে বিল দেয়ার দিন শেষা ৩ নগ",data/transcripts/menFbkMX4oI\raw_transcript.txt,data/transcripts/menFbkMX4oI\summary.txt,81.16,0.362084686756134,gemini,True,title+ocr,True,False
gTD6U4E7g2s,১ দিনে মারা গেছে প্রায় সাড়ে ৪ হাজার মানুষ || [world corona],non_clickbait,"১ দিনে মারা গেছে প্রায় সাড়ে ৪ হাজার মানুষ || [world corona]
সবহবে 7মচএ",data/transcripts/gTD6U4E7g2s\raw_transcript.txt,data/transcripts/gTD6U4E7g2s\summary.txt,83.3,0.4485588073730469,gemini,True,title+ocr,True,False
g8uovn9jqas,আজানের আগেই প্রতিদিন ইফতার অর্ধেক হয়ে যায়! দেখুন এরপর একদিন গোপন ক্যামেরায় যা ধরা পড়ল!,clickbait,আজানের আগেই প্রতিদিন ইফতার অর্ধেক হয়ে যায়! দেখুন এরপর একদিন গোপন ক্যামেরায় যা ধরা পড়ল!,data/transcripts/g8uovn9jqas\raw_transcript.txt,data/transcripts/g8uovn9jqas\summary.txt,89.24,0.2811000347137451,gemini,True,title,False,False
99Vf7poVP7U,টিকা দেয়ায় গতি বাড়াতে চায় মোদি সরকার || #India's COVID Situation,non_clickbait,টিকা দেয়ায় গতি বাড়াতে চায় মোদি সরকার || #India's COVID Situation,data/transcripts/99Vf7poVP7U\raw_transcript.txt,data/transcripts/99Vf7poVP7U\summary.txt,81.16,0.4250385761260986,gemini,True,title,False,False
mGQleAu-xAo,"২৪ ঘণ্টায় শনাক্ত ১১ হাজার ৬৫১, শনাক্তের হার ৩১.৬২% || [Bangladesh Corona]",non_clickbait,"২৪ ঘণ্টায় শনাক্ত ১১ হাজার ৬৫১, শনাক্তের হার ৩১.৬২% || [Bangladesh Corona]",data/transcripts/mGQleAu-xAo\raw_transcript.txt,data/transcripts/mGQleAu-xAo\summary.txt,67.07,0.358242392539978,gemini,True,title,False,False
bihBFKSTtJE,নোয়াখালীর ঘটনায়! সরকার না পারলে বিচার করবে আলেমরা! গর্জে উঠলো আলেম সমাজ। বাবুনগরীর কঠিন হুশিয়ারী,clickbait,নোয়াখালীর ঘটনায়! সরকার না পারলে বিচার করবে আলেমরা! গর্জে উঠলো আলেম সমাজ। বাবুনগরীর কঠিন হুশিয়ারী,data/transcripts/bihBFKSTtJE\raw_transcript.txt,data/transcripts/bihBFKSTtJE\summary.txt,96.57,0.3113546371459961,gemini,True,title,False,False
wXxk_BL446c,এবার জেলে কাজ করে খেতে হবে খালেদা জিয়াকে।  কি কি কাজ করবে হবে বিস্তারিত দেখুন ভিডিওতে,clickbait,এবার জেলে কাজ করে খেতে হবে খালেদা জিয়াকে।  কি কি কাজ করবে হবে বিস্তারিত দেখুন ভিডিওতে,data/transcripts/wXxk_BL446c\raw_transcript.txt,data/transcripts/wXxk_BL446c\summary.txt,83.86,0.5138665735721588,gemini,True,title,False,False
InQJ2FjovqQ,গোপন তথ্য ফাঁস! দেখুন যেভাবে মরল ভন্ডপীর দেওয়ানবাগী। উল্লাসে মেতেছে সারা বিশ্ব। Dewanbagi Pir,clickbait,গোপন তথ্য ফাঁস! দেখুন যেভাবে মরল ভন্ডপীর দেওয়ানবাগী। উল্লাসে মেতেছে সারা বিশ্ব। Dewanbagi Pir,data/transcripts/InQJ2FjovqQ\raw_transcript.txt,data/transcripts/InQJ2FjovqQ\summary.txt,96.24,0.3796507716178894,gemini,True,title,False,False
Jbyx3wOdLGw,করোনা পরীক্ষার ফল পেতে দেরি হওয়ায় ভোগান্তিতে রোগীরা || Corona || PCR Lab,non_clickbait,করোনা পরীক্ষার ফল পেতে দেরি হওয়ায় ভোগান্তিতে রোগীরা || Corona || PCR Lab,data/transcripts/Jbyx3wOdLGw\raw_transcript.txt,data/transcripts/Jbyx3wOdLGw\summary.txt,85.32,0.4870694279670715,gemini,True,title,False,False
L5Te2Oax-FI,সুখবর! এইচ এস সি পরীক্ষা না হওয়া ফরম ফিলাপের টাকা ফেরত পাবে শিক্ষার্থীরা|| দেখুন কত টাকা কিভাবে পাবে,clickbait,সুখবর! এইচ এস সি পরীক্ষা না হওয়া ফরম ফিলাপের টাকা ফেরত পাবে শিক্ষার্থীরা|| দেখুন কত টাকা কিভাবে পাবে,data/transcripts/L5Te2Oax-FI\raw_transcript.txt,data/transcripts/L5Te2Oax-FI\summary.txt,94.76,0.2412749528884887,gemini,True,title,False,False
zesTpvfF6uk,"দ্বিগুণ, তিনগুণ ভাড়া গুণেও ঢাকা ছেড়ে বাড়ি ফিরছে মানুষ || [People leaving Dhaka]",non_clickbait,"দ্বিগুণ, তিনগুণ ভাড়া গুণেও ঢাকা ছেড়ে বাড়ি ফিরছে মানুষ || [People leaving Dhaka]",data/transcripts/zesTpvfF6uk\raw_transcript.txt,data/transcripts/zesTpvfF6uk\summary.txt,84.4,0.3960593342781067,gemini,True,title,False,False
CAPHbIUIT9A,সূরা মুজাম্মিল (হিফজুল কোরআন পদ্ধতিতে তিলাওয়াত) হাসান নাসরুল্লাহ Quran Tilawat Surah Muzammil,non_clickbait,সূরা মুজাম্মিল (হিফজুল কোরআন পদ্ধতিতে তিলাওয়াত) হাসান নাসরুল্লাহ Quran Tilawat Surah Muzammil,data/transcripts/CAPHbIUIT9A\raw_transcript.txt,data/transcripts/CAPHbIUIT9A\summary.txt,88.84,0.3027769923210144,gemini,True,title,False,False
UmN3c3yWed8,বাংলাদেশ উপকূলে আঘাত হানার সম্ভাবনা কতটুকু ।। Yaas and Weather,non_clickbait,বাংলাদেশ উপকূলে আঘাত হানার সম্ভাবনা কতটুকু ।। Yaas and Weather,data/transcripts/UmN3c3yWed8\raw_transcript.txt,data/transcripts/UmN3c3yWed8\summary.txt,92.36,0.5349449217319489,gemini,True,title,False,False
GiZ3FZkoOVo,অবশেষে পাপিয়া কে নিয়ে মুখ খুলল সেই হোটেল। যে ওবাক করা তথ্য দিলেন হোটেল ওয়েস্টিন কর্মকর্তারা!,clickbait,অবশেষে পাপিয়া কে নিয়ে মুখ খুলল সেই হোটেল। যে ওবাক করা তথ্য দিলেন হোটেল ওয়েস্টিন কর্মকর্তারা!,data/transcripts/GiZ3FZkoOVo\raw_transcript.txt,data/transcripts/GiZ3FZkoOVo\summary.txt,95.49,0.2505533695220947,gemini,True,title,False,False
BSA2b2pHVVM,এই মাত্র পাওয়া! ফেঁসে যাচ্ছে সবার প্রিয় মামুনুল হক। কঠিন আন্দলনের ঘোষণা হেফাজতের,clickbait,"এই মাত্র পাওয়া! ফেঁসে যাচ্ছে সবার প্রিয় মামুনুল হক। কঠিন আন্দলনের ঘোষণা হেফাজতের
দট [ ব০য ঢদৌবে গমা",data/transcripts/BSA2b2pHVVM\raw_transcript.txt,data/transcripts/BSA2b2pHVVM\summary.txt,93.33,0.2981413602828979,gemini,True,title+ocr,True,False
ibgrk-y8PhI,রেকর্ড ঘাটতি রেখে বাজেট দিতে যাচ্ছে সরকার ।। Budget 2021-22,non_clickbait,রেকর্ড ঘাটতি রেখে বাজেট দিতে যাচ্ছে সরকার ।। Budget 2021-22,data/transcripts/ibgrk-y8PhI\raw_transcript.txt,data/transcripts/ibgrk-y8PhI\summary.txt,91.06,0.5819357931613922,gemini,True,title,False,False
NPhKWVkM_M8,দেখুন যে কারনে পা ধরে মাফ চাইলেও ছোট ভাইকে ছাড়েনি বড় ভাই।লাশের পাশে বসে কাঁদছে হতভাগা মা।Bangla News,clickbait,"দেখুন যে কারনে পা ধরে মাফ চাইলেও ছোট ভাইকে ছাড়েনি বড় ভাই।লাশের পাশে বসে কাঁদছে হতভাগা মা।Bangla News
4{3 ভেমি[",data/transcripts/NPhKWVkM_M8\raw_transcript.txt,data/transcripts/NPhKWVkM_M8\summary.txt,96.57,0.4041804075241089,gemini,True,title+ocr,True,False
5CEsorEgtYc,করোনার ভারতীয় ধরন ডেল্টা ধারণার চেয়েও বেশি ভয়ঙ্কর || Indian Delta,non_clickbait,করোনার ভারতীয় ধরন ডেল্টা ধারণার চেয়েও বেশি ভয়ঙ্কর || Indian Delta,data/transcripts/5CEsorEgtYc\raw_transcript.txt,data/transcripts/5CEsorEgtYc\summary.txt,74.17,0.3215541839599609,gemini,True,title,False,False
kA3ZJwb7ERw,দেখুন ভাগ্যের কি নির্মম পরিহাস!! যেভাবে ইউপি মেম্বার থেকে এখন রাস্তার ভিক্ষুক ।।Bd Exclusive News,clickbait,দেখুন ভাগ্যের কি নির্মম পরিহাস!! যেভাবে ইউপি মেম্বার থেকে এখন রাস্তার ভিক্ষুক ।।Bd Exclusive News,data/transcripts/kA3ZJwb7ERw\raw_transcript.txt,data/transcripts/kA3ZJwb7ERw\summary.txt,81.49,0.3991494178771972,gemini,True,title,False,False
JLzDCWqENvY,সাবাশ ! এবার কঠিন গেইম খেলতে যাচ্ছে হেফাজত | গো'পন কৌশলে নতুন রুপে আরও শক্তি নিয়ে আসছে হেফাজত,clickbait,সাবাশ ! এবার কঠিন গেইম খেলতে যাচ্ছে হেফাজত | গো'পন কৌশলে নতুন রুপে আরও শক্তি নিয়ে আসছে হেফাজত,data/transcripts/JLzDCWqENvY\raw_transcript.txt,data/transcripts/JLzDCWqENvY\summary.txt,96.26,0.392663300037384,gemini,True,title,False,False
5FHfhEKGXp4,সৌদি আরবের নাগরিক ও সেখানে বাস করা ৬০ হাজার ব্যক্তিই অংশ নেবেন এবারের হজে || [Hajj 2021],non_clickbait,সৌদি আরবের নাগরিক ও সেখানে বাস করা ৬০ হাজার ব্যক্তিই অংশ নেবেন এবারের হজে || [Hajj 2021],data/transcripts/5FHfhEKGXp4\raw_transcript.txt,data/transcripts/5FHfhEKGXp4\summary.txt,78.05,0.3263089656829834,gemini,True,title,False,False
jEPbBpK8g9w,এবার নয়ন বন্ডের লেপটপে বহু মেয়ের ইজ্জত হারানোর অন্তরঙ্গ ভিডিও পেল পুলিশ।পুলিশ প্রসাশনে তোলপাড়।,clickbait,এবার নয়ন বন্ডের লেপটপে বহু মেয়ের ইজ্জত হারানোর অন্তরঙ্গ ভিডিও পেল পুলিশ।পুলিশ প্রসাশনে তোলপাড়।,data/transcripts/jEPbBpK8g9w\raw_transcript.txt,data/transcripts/jEPbBpK8g9w\summary.txt,96.41,0.3698412179946899,gemini,True,title,False,False
BXirBIkRrNI,দেখুন কারা বাংলাদেশের শীর্ষ ১০ ধনী Top 10 richest people in Bangladesh,clickbait,দেখুন কারা বাংলাদেশের শীর্ষ ১০ ধনী Top 10 richest people in Bangladesh,data/transcripts/BXirBIkRrNI\raw_transcript.txt,data/transcripts/BXirBIkRrNI\summary.txt,77.96,0.5858342349529266,gemini,True,title,False,False
rMJN3MngUpI,কিংবদন্তি শিল্পী এন্ড্রু কিশোর আর নেই! Andrew Kishore | Star Golpo,non_clickbait,কিংবদন্তি শিল্পী এন্ড্রু কিশোর আর নেই! Andrew Kishore | Star Golpo,data/transcripts/rMJN3MngUpI\raw_transcript.txt,data/transcripts/rMJN3MngUpI\summary.txt,88.14,0.4818766117095947,gemini,True,title,False,False
5o7fqlYQHlc,ক্রিকেটারদের পারিশ্রমিক ১০ থেকে ২০ শতাংশ বাড়ছে  || Players Salary,non_clickbait,ক্রিকেটারদের পারিশ্রমিক ১০ থেকে ২০ শতাংশ বাড়ছে  || Players Salary,data/transcripts/5o7fqlYQHlc\raw_transcript.txt,data/transcripts/5o7fqlYQHlc\summary.txt,80.93,0.4193594455718994,gemini,True,title,False,False
vv9B2u4qwyw,১ দিনে রেকর্ড ৬ হাজার ১৪৮ জনের প্রাণহানি || [World Corona Situation],non_clickbait,১ দিনে রেকর্ড ৬ হাজার ১৪৮ জনের প্রাণহানি || [World Corona Situation],data/transcripts/vv9B2u4qwyw\raw_transcript.txt,data/transcripts/vv9B2u4qwyw\summary.txt,78.95,0.5934807062149048,gemini,True,title,False,False
-UWkTlt2vvk,এইমাত্র পাওয়া! ওবায়দুল কাদেরের বাড়িতে দুই পুলিশ পিটিয়ে আহত করলো এক যুবক! দেখুন কে এই সাহসী যুবক,clickbait,এইমাত্র পাওয়া! ওবায়দুল কাদেরের বাড়িতে দুই পুলিশ পিটিয়ে আহত করলো এক যুবক! দেখুন কে এই সাহসী যুবক,data/transcripts/-UWkTlt2vvk\raw_transcript.txt,data/transcripts/-UWkTlt2vvk\summary.txt,96.59,0.3028936386108398,gemini,True,title,False,False
