video_id,title,label,from_spike
fuHN62yjK20,"সন্তান নেয়ার আগের ১০ টি আবশ্যকীয় প্রস্তুতি - ডা. তাসনিম জারা (চিকিৎসক, ইংল্যান্ড)",non_clickbait,False
YWfE0L02TFk,সিনোফার্মের টিকা এক ওষুধ কোম্পানিকে উৎপাদনের অনুমতি দেবার খবর 'সঠিক নয়' || [Sinopharm],non_clickbait,False
NXkp1rJxYPw,মাদ্রাসার এক ছাত্রকে একা ঘরে আটকে রেখে যা করল এক দুষ্ট মেয়ে। অবিশ্বাস্য এক সত্য ঘটনা। ইমাম গাজ্জালী,clickbait,False
y4f6jH2ApoY,বিএনপি কে বাদ দিয়ে একা নির্বাচন করবে জামাত। এবার জামাতের শক্তি কতটুকু  বিএনপি বুঝবে,clickbait,False
ndZ2bSIAsWw,ব্রেকিং নিউজ! সবশেষ হয়ে গেল বিএনপির! আওয়ামী লীগের কঠিন সিদ্ধান্তে ভেঙে পড়ছে বিএনপির নেতাকর্মীরা,clickbait,False
jsqQvIjPG-U,ক্ষেপেছে রিকশাচালকরা! ভাত দে নইলে রিকশা ছেড়ে দে! স্লোগানে রাজপথ কাঁপাচ্ছে লাখো রিকশাচালক,clickbait,False
SGl5BY2x-HM,এই মাত্র পাওয়া! আদালতে দাঁড়িয়ে পুলিশের বিরুদ্ধে যা বললেন মামুনুল হক! অবাক বিচারক সহ সবাই,clickbait,False
3AcsDg2wrfE,প্রাকৃতিক দুর্যোগের মুখে বিপর্যস্ত সাতক্ষীরার চিংড়ি শিল্প || Shrimp || Satkhira,non_clickbait,False
-_D-ZmM0-i8,ব্রেকিং!! পবিত্র ঈদে গণপরিবহন চালুর সে সিন্ধান্ত আসতে পারে || আজকের খবর লকডাউন|| Lockdown Bangladesh,clickbait,False
erubiBXdWCQ,"সাড়ে ২০ হাজার কোটি টাকা বৈধ করলেন ১১,৮৫৯ জন || [Black money to White Money]",non_clickbait,False
anbYDhPayVU,শ্বশুরবাড়ির ঈদ উপহার না পেয়ে গর্ভবতী স্ত্রীকে মেরে ফেললো স্বামী ও শাশুরী। দেখে সহ্য করতে পারবেন না,clickbait,False
Zn2nUSSDBPE,"বাজেটে বড় ধরণের কর ছাড়, বিনিয়োগ বাড়ানো ও অর্থনীতি পুনরুদ্ধারের আশা ।। Budget 2021",non_clickbait,False
p1eN3m73ruY,চোখের রঙ দেখে বুঝে নিন একজন মানুষের চরিত্র। যাদের কালো চোখ তাদের চরিত্র জানলে টাস্কি খেয়ে যাবেন,clickbait,False
ckFJbukGV6Y,দেখুন ধনী হতে চাইলে বাড়ি থেকে দূর করতে হবে যে ১০ টি জিনিস ![how to richest],clickbait,False
DO87UloXOI8,এবার রেগে গিয়ে ৫ কোটি টাকার গাড়ি নিয়ে মুখ খুললেন আজহারী। ও অবিশ্বাস্য তথ্য ফাঁস করলেন আমির হামজা,clickbait,False
aV4SiNnn_yM,এটাই কি মুসলমানের বাংলাদেশ? এখন বিয়ে ছাড়াই একসাথে রাত কাটাতে পারবে ছেলে মেয়ে! রায় সুপ্রিম কোর্টের,clickbait,False
_QSR3KMFsqg,সত্য ঘটনা! মারা যাওয়ার আগে ছেলের কাছে লিখে যাওয়া মায়ের শেষ চিঠি। যা পড়ে কেঁদেছে কোটি কোটি মানুষ,clickbait,False
ZDm9Db1J9Ko,স্থানীয়দের কর্মকাণ্ডের জেরে ব্যয় বাড়ার আশঙ্কা প্রশাসনের || Sharitpur Road Corruption,non_clickbait,False
HjVH1IYsJDI,ইন্ডিয়ার মাথা নষ্ট করা কিছু গোপন তথ্য। যা আপনি এতদিন জানতেন না। Unknown Facts of India,clickbait,False
BU_VyTL2lEs,ব্রেকিং নিউজ! মোদিকে রুখে দিতে হেফাজতের কঠিন প্ল্যান। মামুনুল হকের কঠিন হুমকিতে গরম রাজধানী,clickbait,False
eIkofpTTbcM,পুনর্গঠনের উদ্যোগ নিলে সাশ্রয় হবে গাড়ি আমদানির হাজার কোটি টাকা || #Old Car Restore,non_clickbait,False
hHwREngnE3o,দেখুন বিশ্বের সবচেয়ে দামি ষাঁড় ( মহিষ ) ।। যার বীর্যের দাম আড়াই লাখ টাকা,clickbait,False
5pOsRhYBZVo,রাজশাহীতে প্রথম  এক যুবকের শরীরে ডেঙ্গু শনাক্ত হয়েছে ||  Rajshahi Dengue,non_clickbait,False
-Mkm4SYEk1c,ইতিহাস গড়ে অজিদের বিরুদ্ধে টাইগারদের সিরিজ জয় || BD vs AUS,non_clickbait,False
x5gWFRzkV8o,করোনার ভারতীয় ধরনে কার্যকর ফাইজার ও মডার্নার টিকা || Pfizer || Moderna Vaccine,non_clickbait,False
rJfWVcyFBNU,"হাসপাতালে করোনা রোগীর ৭৫ ভাগই গ্রামের, টিকাও নেননি: স্বাস্থ্যমন্ত্রী || [Corona Vaccination]",non_clickbait,False
az-ewWZdy6Q,চলাচল নিয়ন্ত্রণে কাজ করছে প্রশাসন ও পুলিশ ।। 7 Districts Lockdown,non_clickbait,False
V9ofx2yk4A4,মাত্র পাওয়া! মামুনুল হককে নিয়ে তোলপাড় ভারতীয় গণমাধ্যম! পাকিস্তান থেকে মামুনুলের অর্থপ্রাপ্তির দাবি,clickbait,False
LJmAwCcujsc,বাসা থেকে বের হলে শাস্তি... || Lockdown situation,non_clickbait,False
wxfh8aAzqss,লাইভে ভিপি নুর! গ্রেফতারের গোমর ফাঁস ও মামলার ইস্যুতে দেশবাসীর উদ্দেশ্যে কঠিন বার্তা। VP Nur Live,clickbait,False
_dinxirUkBo,টিকার মজুদ শেষ হয়ে যাবে ৭-১২ দিনের মধ্যেই || [Serum Institute] | [Oxford Corona Vaccine],non_clickbait,False
xFPByCzAbMM,আইসিসির মাস সেরার দৌড়ে সাকিব ।। Shakib ICC Month Nominee,non_clickbait,False
bxz-2-C37B8,রক্ষক যখন ভক্ষক। দেখুন মুক্তিপণের টাকাসহ আটক ৬ অমানুষ ডিবির শেষ পরিনিতি কি হবে । Bangla Update News,clickbait,False
YJ8WgNqfeco,বাধ্য হবেন কাঁদতে! ছোট এক ছেলের কোরবানির গরু চুরির ঘটনা। যা কাঁদিয়েছি কোটি কোটি মানুষকে। Sad Story,clickbait,False
J-8J4kGJ1mU,প্রতারণা প্রমাণ হলে ব্যবসায়িক লাইসেন্স বাতিল || Tipu Munshi On E Comerce,non_clickbait,False
iNN1n8_pTyY,সার্ভার জটিলতায় টিকা নিবন্ধন ব্যাহত  || Feni Vaccine,non_clickbait,False
pYHczV_jV1s,মির্জা ফখরুলের জীবন কাহিনী। শিক্ষক থেকে যেভাবে হলেন বিএনপির সেরা নেতা। Biography of Mirza Fakhrul,clickbait,False
09zAY5I3Ris,সড়ক দুর্ঘটনায় আহত চিত্রনায়ক বাপ্পী ! ! Actor Bappy Accident | Star Golpo,non_clickbait,False
tvb-4lhtW3M,বৈদ্যুতিক শর্ট সার্কিট থেকে ঘটনার সূত্রপাত বলে ধারণা করা হচ্ছে || Sayedabad,non_clickbait,False
70Xc3jtWH5I,কলকাতা থেকে লাইভ ।। সংক্রমণের সাথে দেখা দিয়েছে টিকার সংকট ।। India Vaccination Live,non_clickbait,False
rL-7AtPlqtE,লকডাউন মানিনা বলেই পুলিশের উপর গাড়ি তুলে দিলো চালক! সাথে সাথেই মারা গেল সেই পুলিশ। Lockdown News BD,clickbait,False
kogfmPjX2LA,"সব সিটি করপোরেশনে মডার্না, জেলা-উপজেলায় সিনোফার্ম || [Mass Vaccination to Begin]",non_clickbait,False
wf_n5kwQ_ZI,করোনা নিয়ন্ত্রণে ১৪ দিন শাটডাউনের পরামর্শ জাতীয় কমিটির || Countrywide Shutdown,non_clickbait,False
_OTnj4rgoNE,মহারাষ্ট্রে ২০০০ করোনা রোগীর শরীরে কালো ছত্রাকের সংক্রমণ শনাক্ত || India || Corona Situation,non_clickbait,False
GEJ4hJkQ-DQ,ফেইসবুকে সুন্দরীদের ছবি দেখে সর্ম্পক স্থাপন না করার পরামর্শ পুলিশের || #Fake woman,non_clickbait,False
xD0INc9Iwok,পৃথিবীর সবচেয়ে সস্তা আবাসিক হোটেল!তা ও বাংলাদেশে । দৈনিক হোটেল ভাড়া মাত্র ৩০ টাকা,clickbait,False
hldl_5csxWg,বন্ধুর জন্য জীবন বিসর্জন দেওয়া এক বাস্তব ঘটনা। যা সকল বন্ধুত্বকে হার মানিয়েছে। Real Friends Story,clickbait,False
1ZtbkLKicMo,১-১ গোলে ড্র করেছে আর্জেন্টিনা। [Copa America],non_clickbait,False
adlTyT_yO8c,সর্বকালের সেরা ৫ টি ভয়ানক বিমান দুর্ঘটনা । যা দেখলে বুক কাঁপুনি দিয়ে ওঠবে । 5 Aircraft Crashes,clickbait,False
aUylDdmkrUo,"১০০% গ্যারান্টি কথা গুলো শুনার পর ,শুধু একা একা হাসবেন  আপনার নিজের কথা ভেবে ।Ruposhi Bangla Tv।",clickbait,False
35yKEaHaRwA,সব সিটে যাত্রী থাকলে বর্ধিত ভাড়া আর আদায় করা যাবে না || [Obaidul Quader],non_clickbait,False
kn2rLWa0s-4,এইমাত্র পাওয়া! আব্বাসী হুজুরের স্টেজ ভেঙ্গে দিল তাহেরী। জিহাদ ঘোষণা করলো আব্বাসী ভয়ে কাঁপছে তাহেরী,clickbait,False
IMEzooFnSUk,তরেসের হ্যাটট্রিকে ম্যান সিটির রেকর্ড জয় ।। English Premier League,non_clickbait,False
q4texAVJ6ic,আইটি বিশেষজ্ঞ জঙ্গি শাখাওয়াত তিন দিনের রিমান্ডে || Chattogram  Ansar Al   Islam,non_clickbait,False
h2rEZtX4WNc,"ওমানের বিপক্ষে জামাল, বিপলুদের ছাড়াই নামতে হচ্ছে বাংলাদেশকে || [Bangladesh Vs Oman]",non_clickbait,False
ChcEf6yOm1c,৬ লাখ ৩ হাজার কোটি টাকার বাজেটে  করোনা মোকাবিলাকেই বেশি গুরুত্ব দেয়া হচ্ছে || [Budget 2021-2022],non_clickbait,False
xexaIYo4VOM,বাংলাদেশের সেরা ৫ জন সুপার হিরো যারা অলৌকিক ক্ষমতার অধিকারী। যাদের ক্ষমতা দেখলে অবিশ্বাস্য মনে হবে,clickbait,False
En6HwrD5V-M,Exclusive: বেরিয়ে এলো বরগুনায় প্রকাশ্যে স্ত্রীর সামনে স্বামীকে কুপিয়ে হ্ত্যার আসল কারন।এবং যারা জরিত,clickbait,False
spNeZqrKP7g,এইমাত্র! নাতনি হেলেনাকে ছেড়ে দিতে র‍্যাবকে হুমকি দিলো সেফুদা! বললো আমার ধৈর্যের বাঁধ ভেঙে গেছে,clickbait,False
KGeotZ7muIQ,"আরো কঠিন হচ্ছে পুলিশি টহল, গলিতে গলিতে থাকবে ভ্রাম্যমাণ আদালত ।। Lockdown Bangladesh",non_clickbait,False
dEYP75svrXk,চিলিকে ১-০ গোলে হারিয়ে সেমিফাইনালে দশজনের ব্রাজিল || #Brazil vs Chile,non_clickbait,False
wFz3pnkiBIU,করোনা পরিস্থিতি আরো খারাপের দিকে দেখছেন বিশেষজ্ঞরা || [Corona Third Wave?],non_clickbait,False
nkkgTYAdQ44,এটি বন্ধ হওয়ায় দুর্ভোগে পড়েছেন পাঁচটি গ্রামের দশ হাজার মানুষ || Pabna Road Close,non_clickbait,False
yG1nYno9d-8,ডাকের মাধ্যমে যেকোনো পচনশীল পণ্য পাঠানোর ব্যবস্থা || [Post Office],non_clickbait,False
B6g7JlJ2NUs,নষ্টা ও প্রতারক জেমি পারভিনের সব কুকর্ম ফাঁস।তার খপ্পরে পড়ে নিঃস্ব হাজারো পরিবার| Fraud Jemy Parvin,clickbait,False
OALFkmyqqQI,টি-টুয়েন্টি ফরম্যাটে শুরু হচ্ছে ঢাকা প্রিমিয়ার লিগ || [Dhaka Premier League],non_clickbait,False
7oez2iWmQmM,শেষ রক্ষা হলোনা! যে কোন সময় তলিয়ে যাবে পুরো ঢাকা। ৯৮’র মতো তলিয়ে যাবে পুরোদেশও।Bangladesh Flood 2020,clickbait,False
2ogN92u5Gcw,নিখোঁজ হওয়া শ্রমিকদের সন্ধান না পেয়ে উদ্বেগে স্বজনেরা || [Narayanganj Fire],non_clickbait,False
6_qpAuaZ9Kg,করোণার যে ভয়ে একের পর এক অভিনেত্রী অভিনয় ছেড়ে ইসলাম ধর্মে মনযোগ দিলেন জানলে ও'বাক হবেন,clickbait,False
9cx-ws6rOE8,৩৫টি স্থানীয় প্রত্রিকার নিবন্ধন বাতিলের প্রতিবাদে অবস্থান কর্মসূচি || Kushtia,non_clickbait,False
xTLjvsY3NNo,"বাচ্চা নেয়ার সবচেয়ে ভালো বয়স কত? - ডা. তাসনিম জারা (চিকিৎসক, ইংল্যান্ড)",non_clickbait,False
0nBWRqEHCtU,পৃথিবীর সবচেয়ে বড় কন্টেইনার জাহাজ ওওসিএল  | The world's largest container ship OOCL । Eagle Eyes,non_clickbait,False
3WNe9HHzQto,বিশ্বের সবচেয়ে দরিদ্র প্রেসিডেন্ট এর গল্প । দেখুন তার আশ্চর্য জীবনযাপন । Poorest President Story,clickbait,False
5kBcLJ9FrmI,নীলফামারীতে লকডাউনে ঘুরতে বাধা দেওয়ায় পুলিশকে পিটালো যুবক! টেনে ছিঁড়ে ফেললো শার্ট। BD Lockdown News,clickbait,False
aDHJcQEz1Os,বাংলাদেশ থেকে বিদেশ পাচার হচ্ছে ১ লাখ কোটি টাকা...[ACC Money],non_clickbait,False
q_jkqinbKIE,সব ফাঁস! বান্ধবীদের সাথে সহবাসের ভিডিও বিক্রি করে টাকা কামাতো দিহান! দেখুন সত্যি নাকি মিথ্যা,clickbait,False
8gdjAjpS_bo,এবারের কোরবানির সবচেয়ে আকর্ষণীয় বড় গরু ইতির ভাগ্যরাজ! কত দামে বিক্রি হবে তা জানলে অবিশ্বাস্য লাগবে,clickbait,False
9NoOfmlFImU,নিখোঁজ' ইসলামি বক্তা আবু ত্ব-হাকে যেভাবে পাওয়া গেলো । Abu toaha found,non_clickbait,False
_eITWKwc0ug,আল্লাহ রক্ষা করো! বিলীন হয়ে যাচ্ছে খুলনা রংপুর! শুরু হয়ে গেল ভয়ঙ্কর বন্যা ও নদীভাঙ্গন। Flood BD 2021,clickbait,False
b_HGtK5fTZA,পরিস্থিতি নিয়ন্ত্রণে রাখতে কঠোর হচ্ছে সিসিডিএম || [DPL and covid situaion],non_clickbait,False
cZBjOPUgqdw,সুরক্ষা ও 'আমি প্রবাসী' অ্যাপসের মাধ্যমে টিকার নিবন্ধন করছে প্রবাসীরা || Probashi Vaccine,non_clickbait,False
taujxPn_tGk,বাণিজ্য ঘাটতির পরিমাণ ২০ বিলিয়ন ডলার  || Trade Deficit,non_clickbait,False
ZQQKZubNm0Q,প্রবাসী দুই লাখ ৪৬ হাজার শ্রমিকের তথ্য যাচাই-বাছাই চলছে || Labour Vaccine,non_clickbait,False
NUdZpwS3onw,আত্রুমণভাগ ভোগাচ্ছে বাংলাদেশেকে; সাবেকদের আক্ষেপ আত্রুমণভাগ নিয়ে ।।  Bangladesh Football,non_clickbait,False
TtyznsFp-qI,সিরিজ নিশ্চিতের পর এবার হোয়াইটওয়াশের লক্ষে মাঠে নামবে টাইগাররা ।। Bangladesh vs Zimbabwe,non_clickbait,False
yF3IU-bntmM,ভিসা ছাড়া কম খরচে যে দেশগুলোতে আপনি ঘুরে আসতে পারবেন || These countries do not require visa,non_clickbait,False
BwBMek0K6fc,পড়শীর বিয়ের আসল রহস্য ফাঁস ! জেনে নিন আসলে এটি কেমন ধরনের বিয়ে ছিল ।। Porshi Hot News ।।,clickbait,False
9I9Gw7F1ClM,টাকার অভাবে নায়িকা মুনমুন এখন যা করছে দেখলে মাথা ঘুরে যাবে ।। Bangladeshi Actress Monmon,clickbait,False
ntwdEdp_5tk,লকডাউনে বিক্রি হচ্ছে না খামারের গরুর দুধ ।। Farmers worried selling milk,non_clickbait,False
yNjYW1EnvLE,দেশে সব রেকর্ড ভেঙে করোনায় একদিনে ২১২ জনের মৃত্যু হয়েছে || Bangladesh,non_clickbait,False
8x_zAPTh4AY,দেখুন  যে ১০ পেশার পুরুষদের মেয়েরা পাগলের মত কাছে পেতে চাই ।।bangla exclusive information,clickbait,False
SvHhZG9Vb9E,রোহিঙ্গা নারীদের বিপক্ষে যে কঠিন ডিসিশন বাংলাদেশ! । দেখুন যে কারনে রোহিঙ্গারা  বিয়ে করতে পারবে না,clickbait,False
GpfliZBurCM,সরকারের নির্ধারিত দামে বিক্রি হচ্ছে না ব্রডব্যান্ড ইন্টারনেট || Internet,non_clickbait,False
S7TiIAi__HE,সেতুর পিলারে রবার ফোল্ডার দেয়ার পরামর্শ || #Padma Bridge Update,non_clickbait,False
F1qa6zPHmZk,যুক্তরাষ্ট্রের পর দ্বিতীয় দেশ হিসেবে মঙ্গলে মহাকাশযান পাঠালো চীন || #China lands a rover on Mars,non_clickbait,False
vtJH8H085e0,"সুখবর!! বৃহস্পতিবার থেকে চলবে গণপরিবহন, খুলবে শপিং মল || লকডাউন শিথিল ঘোষণা || Lockdown updade news",non_clickbait,False
4owb1zpMf4w,রূপগঞ্জের ২৫ শ্রমিকের পরিবারের দিন কাটছে দুঃখকষ্টে || Rupganj Tragedy,non_clickbait,False
eOR35JdYRgc,পানির উপর ভাসমান পৃথিবীর সেরা ১০টি মসজিদ। যেগুলো দেখলে মন শীতল হয়ে যাবে।10 Most Mosques in the World,clickbait,False
iJYmrK1PNH8,অবশেষে প্রমান হল! অন্যের বউ নাঈমাকে বিয়ে করেছে মিছবাহ! দেখুন নিজ মুখে স্বীকার করলো নাঈমার মা,clickbait,False
NPBvJQ5NFiU,ভয়ংকর কিছু তথ্য! সূর্যগ্রহণকে ঘিরে মানুষের মধ্যে যেসব ধারনা ও নিয়ম চালু রয়েছ! যা আপনাকে হতভাগ করবে,clickbait,False
-YsrHlHU0S8,বিশ্বের যে দেশের মেয়ে সেনাবাহিনীরা সবচেয়ে হট ও সুন্দরী । Most beautiful Army in The World,clickbait,False
OZB1bIogxec,"একটি ভয়ংকর ,ভৌতিক ও রহস্যময় দ্বীপের গল্প যেখানে গেলে কেউ ফিরে আসেনা ।। Horror and mysterious ।।",clickbait,False
8gC_G72q1cU,দেখুন সৌদিতে যে কারনে লক্ষ লক্ষ যুবতীর বিয়ে হচ্ছেনা । পুরুষের হাহাকার পুরো সৌদি আরব জুড়ে!,clickbait,False
D_7A4eSKl94,ভাইরাসে মারা গেছে তাই দাফন না করে পালালেন পাঁচ হুজুর। ও লালমনিরহাটে ত্রাণের দাবিতে বিশাল বিক্ষোভ,clickbait,False
DMwz0v5y4-c,হার মানতে নারাজ ট্রাম্প! ক্ষমতা ছাড়তে না চাইলে ট্রাম্পকে হোয়াই হাউস থেকে গলা ধাক্কা দিয়ে বের করা হবে,clickbait,False
Apy8rjxLNds,বকেয়া বেতন ভাতার দাবিতে পোশাক শ্রমিকদের সড়ক অবরোধ... || Gazipur Unrest,non_clickbait,False
vKYckmU3iHY,"চীন, রাশিয়া ও যুক্তরাষ্ট্র থেকে করোনার টিকা আসছে; সংসদে জানালেন প্রধানমন্ত্রী || [Sheikh Hasina]",non_clickbait,False
x7gE7BtIDvI,এই মাত্র পাওয়া! রিমান্ডে সব ফাঁস করলো মামুনুল হক! তিন বিয়ে ও সরকার বিরোধী সব বক্তব্যের আসল কারন ফাঁস,clickbait,False
ENAtzXH1Bk8,পৃথিবীর ৫টি অদ্ভুত ও আশ্চর্যজনক স্কুল। যে গুলো দেখলে আপনার বিশ্বাস করতে কস্ট হবে। 5 Strangest school,clickbait,False
_86xQmcWyP4,নিজের বউ রেখে অন্য নারীর প্রতি কু নজর দিত এক লোক। এরপর একদিন ঘটল ভয়াবহ কান্ড যা দেখলে গা শিউরে ওটবে,clickbait,False
KDY191Po0lw,ভারতের বিপক্ষে ২-০ গোলে হেরে গেল বাংলাদেশ || [BD VS India],non_clickbait,False
SgveIebtkNQ,শূণ্য হাতে দলে দলে দেশে ফিরছে সৌদি প্রবাসী বাংলাদেশীরা। ভয়াবহ এক করুণ অবস্থা। Saudi Arob probashi,clickbait,False
Cb4FgjW-Xtw,গভীর রাতে গর্ভবতী নারীর সাথে যা করলো পুলিশ! তা দেখে ইমোশনাল হয়ে কেঁদেছে লক্ষ লক্ষ মানুষ,clickbait,False
99hC4R5IhPc,এবার আসল সত্য ফাঁস করে দিলেন প্রধানমন্ত্রী !! ওরে প্রটেকশন দিয়ে আমি নেতা বানাইছি ।। গনজাগরনমঞ্চ,clickbait,False
oHSbFo3WRdc,এই মাত্র পাওয়া! গুলিস্তানে পুলিশের সাথে কঠিন মারামারি। ও আবারো আদালতে হাজিরা দিল নিক্সন চৌধুরী,clickbait,False
Jtr3drl62gI,"জোয়ারের পানিতে ভাসছে উপকূলীয় অঞ্চল, দুর্ভোগে লাখো মানুষ ।। Cyclone yaas",non_clickbait,False
Sb2xpnOtyVM,২৩ জুলাই থেকে ৫ আগস্ট পর্যন্ত  শিল্প-কলকারখানা বন্ধ রাখার সিদ্ধান্ত || Industry Close After EID,non_clickbait,False
bOCBaURoiy0,ভিক্ষুক থেকে রাতারাতি ধনী! কে এই নজিম উদ্দিন? আসল পরিচয় ফাঁস! যিনি তাক লাগিয়ে দিয়েছে পুরো বিশ্বকে,clickbait,False
EhSTd-qfxHM,ভয়াবহ তথ্য ফাঁস! নিজের ছেলেকে দিয়ে কুকামের ভিডিও করাতো রোমানা! কতবড় নির্লজ্জ! Romana Islam Sorna,clickbait,False
8frX9ra6tn4,গোপন তথ্য ফাঁস! বিএনপিকে রাস্তায় দাঁড়াতেই দেবে না পুলিশ। তাহলে এবার কি করবে বিএনপির নেতাকর্মীরা?,clickbait,False
nTpd7HLmwIY,সামান্য বৃষ্টিতেই এলাকার রাস্তাঘাট ডুবে যায় পানিতে ||  Sunamganj Waterlogging,non_clickbait,False
oVMkE4ctulw,টুঙ্গিপাড়ায় বঙ্গবন্ধুর সমাধিসৌধ কমপ্লেক্সে পালিত হবে নানা কর্মসূচি ||Gopalganj Tungipara Preparation,non_clickbait,False
1kJU3BE0bpU,কৃষি ভিত্তিক শিল্প কারখানা নির্মাণ ও রপ্তানিতে গুরুত্ব বাড়াতে  নির্দেশনা || Sheikh Hasina,non_clickbait,False
2gGaVfwX9Kw,ব্রেকিং! শেষ রক্ষা হলোনা পরীর || ৫ বছরের সাজা হচ্ছে পরীমনির || পরীমনি নিউজ || Porimoni news,clickbait,False
LIpA9fX6kT0,"করোনায় শ্বাসকষ্ট: যে কৌশল জীবন বাঁচাতে পারে - ডা. তাসনিম জারা (চিকিৎসক, ইংল্যান্ড)",non_clickbait,False
mOqw_BZCNHY,দেশে দুধের উৎপাদন বাড়লেও চাহিদা বাড়েনি তেমন || World Milk Day,non_clickbait,False
wAPyxu0m9n0,এইমাত্র পাওয়া ! ভাস্কর্য ভাঙ্গায় যুবলীগের নেতা গ্রে'প্তার || এবার বেরিয়ে এল থলের বিড়াল ||,clickbait,False
AJRRSxSZAQc,এবার ভাস্কর্য নিয়ে মুখ খুললেন এমপি হারুন অর রশিদ || আলেম উলামাদের পক্ষ নিয়ে একি বক্তব্য দিলেন ||,clickbait,False
RlAs0ArYlE4,হায় হায়! লকডাউন না মেনে আর্মিকে রাস্তায় পিষে মারলো বাইকার। হতবাক বাকি সেনা সদস্যসহ উপস্থিত সকলেই,clickbait,False
kHyQeOIRnzE,দাম বেশি হাঁকছেন ব্যবসায়ীরা;স্বাস্থ্যবিধি নিয়ে একেবারেই সচেতন নন কেউই || Gabtoli Gorur Haat,non_clickbait,False
18dfuuIIYIY,এই মাত্র পাওয়া! লকডাউন পুরো ঢাকা! ১৫ দিনের জন্য লকডাউন হচ্ছে সারাদেশ? যুবলীগ নেত্রী পেটালো মুসল্লিকে,clickbait,False
LhlSa_3uxLA,প্রথম ধাপে টিকা পাবেন ১ হাজার মেডিকেল শিক্ষার্থী || [China Vaccine],non_clickbait,False
BnhTnJgoR1g,ব্রেকিং নিউজ! এবার ক্ষেপেছে চরমোনাই পীর! জীবন দিয়ে বাবরি মসজিদ রক্ষা করব। খাবার বন্ধ এরশাদে ছেলের,clickbait,False
GoPmjXpK0R4,গোপন তথ্য ফাঁস! লন্ডনে পরকীয়া প্রেমে মাতাল তারেক কন্যা জাইমা? ও যাবতজ্জীবন সাজা পেয়ে ক্ষেপেছে মজনু,clickbait,False
Lc2-YZcHUDI,সড়ক-মহাসড়ক ও ফেরি ঘাটে বেড়েছে ঢাকামুখী মানুষের চাপ ।। Ghat-Road Situation,non_clickbait,False
tFWze5HR9-w,বর্তমান সরকার হটিয়ে ইমরান খানের মত একজন প্রধানমন্ত্রী হতে যাচ্ছে বাংলাদেশে!! দেখুন সেটা কবে?,clickbait,False
2KwcJaxnUGc,৩৩ বছরের রেকর্ড ভেঙে দ্রুততম মানবী থম্পসন ।। elaine thompson record,non_clickbait,False
W10sevlq4nM,মানুষের আনাগোনা কমে যাওয়ায় খাগড়াছড়ির পাহাড়ের মনোমুগ্ধকর রূপ ।। Khagrachari Nature,non_clickbait,False
HCWTRHvmMb0,ব্রেকিং নিউজ! এবার রক্ষা নেই বাংলাদেশেরও! কাশ্মীরের ভিতরে বাংলাদেশের নারীদের আক্রমণ করেছে ইন্ডিয়া,clickbait,False
jBR7KYAwamA,রাতের ঢাকায় যেভাবে রুপের লোভ দেখিয়ে সব কিছু হাতিয়ে নিচ্ছে নষ্ট মেয়েরা। ভয়ংকর ফাঁদের রহস্য ফাঁস,clickbait,False
WlowzbfLVKE,যে লোকটা একদিন রাস্তা পরিষ্কার করতো সে আজ অনেক কোম্পানির মালিক। দেখুন আল্লাহ যা করে ভালোর জন্যই করেন,clickbait,False
V9plLXXcE3g,মিয়ানমার সেনাদের গোপন ভিডিও ফাঁস! দেখুন যেভাবে আটক করা হয় সুচিকে! ও কারাগারে তার সাথে যা করা হচ্ছে,clickbait,False
EhSWWVA1nf8,মোবাইলে বিয়ে কি বৈধ? দেখুন এসব বিয়েকে ইসলাম কতটুকু সমর্থন করে?,clickbait,False
RSgBNtsFOBI,অবশেষে ৪৫ বছর পর ক্যাপ্টেন মাজেদকে যেভাবে ধড়া হলো জানলে ও'বাক হবেন,clickbait,False
VqS_hD_Ov5c,দেরিতে হাসপাতালে আসায় বাড়ছে মৃত্যুর হার || BD Corona SItuation,non_clickbait,False
k5C4Ly33C0A,আবারো বোমা ফাটালেন নাইম এবার বললেন যেভাবে সুন্দরী মডেলদের বেডরুমে নিয়ে যেতেন সাফাত।।Exclusive News,clickbait,False
Ah2gHu76OS4,এক লোকের ৪ জন বউ ছিল! একদিন অসুস্থ হয়ে জানতে পারলো সে আর বাঁচবেনা! দেখুন এরপর ৪ বউ কি নোংরামী করেছিল,clickbait,False
2XCkQ5IfqcU,দুই বছরের চুক্তিতে পারীঁ সান জার্মানে সের্হিও রামোস || [Sergio Ramos Signs for PSG],non_clickbait,False
uibAgorerBw,"পদ্মা সেতুর ১৭ নম্বর পিলারে ফেরির ধাক্কা, আহত অর্ধশত; ইনচার্জ বরখাস্ত || Padma Bridge",non_clickbait,False
OyqbBnQ7R7M,আমার শরীরে টাচ করলেই বিষ খাব! বাসর রাতে স্বামীকে হু’মকি নতুন বউয়ের! এরপর স্বামী যা করল তা অবিশ্বাস্য,clickbait,False
K1mbt8wFN9Q,ভারতের ১১ টি রাজ্যে ডেল্টা প্লাস ভ্যারিয়েন্টের ৪৮ রোগী শনাক্ত || #India Delta Plus,non_clickbait,False
9CsNaif7AM0,নিয়মনীতির তোয়াক্কা না করেই রাজধানীতে শুরু হয়েছে কোরবানীর পশুর হাট || Kurbanir Hat,non_clickbait,False
